appearance_id,game_id,player_id,player_club_id,player_current_club_id,date,player_name,competition_id,yellow_cards,red_cards,goals,assists,minutes_played
2222977_1716,2222977,1716,6996,6996,2012-07-21,David Odonkor,UKR1,0,0,0,0,56
2222977_17206,2222977,17206,6996,6996,2012-07-21,Aleksandar Trisovic,UKR1,0,0,0,0,6
2222977_24061,2222977,24061,6996,6996,2012-07-21,Sergiy Valyaev,UKR1,0,0,0,0,34
2222977_24633,2222977,24633,660,660,2012-07-21,Eduardo,UKR1,1,0,0,0,45
2222977_26267,2222977,26267,660,281,2012-07-21,Fernandinho,UKR1,0,0,0,1,90
2222977_34771,2222977,34771,6996,6996,2012-07-21,Oleksandr Kosyrin,UKR1,1,0,0,0,90
2222977_35908,2222977,35908,6996,6996,2012-07-21,Mirko Raicevic,UKR1,1,0,1,0,90
2222977_39996,2222977,39996,660,660,2012-07-21,Andriy Pyatov,UKR1,0,0,0,0,90
2222977_44357,2222977,44357,660,2477,2012-07-21,Oleksandr Kucher,UKR1,0,0,0,0,90
2222977_48974,2222977,48974,660,589,2012-07-21,Luiz Adriano,UKR1,0,0,0,0,65
2222977_52937,2222977,52937,660,660,2012-07-21,Ilsinho,UKR1,0,0,1,0,58
2222977_55735,2222977,55735,660,46,2012-07-21,Henrikh Mkhitaryan,UKR1,0,0,1,0,90
2222977_57894,2222977,57894,6996,6996,2012-07-21,Vladyslav Mykulyak,UKR1,0,0,0,0,65
2222977_59908,2222977,59908,660,61825,2012-07-21,Yevgen Seleznyov,UKR1,0,0,1,0,25
2222977_59970,2222977,59970,660,48332,2012-07-21,Taras Stepanenko,UKR1,0,0,0,0,90
2222977_60129,2222977,60129,6996,6996,2012-07-21,Bojan Malisic,UKR1,0,0,0,0,90
2222977_66515,2222977,66515,660,3385,2012-07-21,Alex Teixeira,UKR1,0,0,0,0,45
2222977_71725,2222977,71725,6996,6996,2012-07-21,Oleksandr Nad,UKR1,0,0,0,0,90
2222977_75615,2222977,75615,660,506,2012-07-21,Douglas Costa,UKR1,0,0,0,0,32
2222977_85973,2222977,85973,6996,6996,2012-07-21,Andriy Grynchenko,UKR1,0,0,0,0,90
2222977_89222,2222977,89222,660,6992,2012-07-21,Yaroslav Rakitskyi,UKR1,0,0,0,0,90
2222977_91377,2222977,91377,6996,6996,2012-07-21,Dmytro Trukhin,UKR1,1,0,0,0,84
2222977_91450,2222977,91450,6996,4128,2012-07-21,Oleg Mishchenko,UKR1,0,0,0,0,25
2222977_93976,2222977,93976,6996,6996,2012-07-21,Stanislav Pechenkin,UKR1,0,0,0,0,90
2222977_95239,2222977,95239,6996,6996,2012-07-21,Pavlo Shchedrakov,UKR1,0,0,0,0,90
2222978_103950,2222978,103950,6993,11127,2012-07-21,Roman Emeljanov,UKR1,1,0,0,0,90
2222978_130041,2222978,130041,6993,18303,2012-07-21,Dmytro Grechyshkin,UKR1,0,0,0,0,1
2222978_135172,2222978,135172,2477,2477,2012-07-21,Igor Ozarkiv,UKR1,0,0,0,0,83
2222978_137939,2222978,137939,6993,16704,2012-07-21,Tornike Okriashvili,UKR1,0,0,0,1,90
2222978_24026,2222978,24026,6993,16247,2012-07-21,Kostyantyn Kravchenko,UKR1,0,0,2,0,45
2222978_26303,2222978,26303,2477,2477,2012-07-21,Martin Bogatinov,UKR1,0,0,0,0,90
2222978_32306,2222978,32306,2477,2477,2012-07-21,Jakub Tosik,UKR1,0,0,0,0,21
2222978_36934,2222978,36934,2477,2477,2012-07-21,Ivan Milosevic,UKR1,0,0,0,0,90
2222978_43288,2222978,43288,6993,2740,2012-07-21,Oleksandr Chyzhov,UKR1,0,0,0,0,90
2222978_53270,2222978,53270,2477,6992,2012-07-21,Oleksandr Gladkyi,UKR1,0,0,0,0,62
2222978_55115,2222978,55115,6993,18303,2012-07-21,David Targamadze,UKR1,0,0,0,2,45
2222978_57888,2222978,57888,2477,23611,2012-07-21,Pavlo Ksyonz,UKR1,0,0,1,0,69
2222978_58016,2222978,58016,2477,55686,2012-07-21,Oleg Golodyuk,UKR1,0,0,0,0,90
2222978_58035,2222978,58035,6993,26459,2012-07-21,Mykola Ishchenko,UKR1,0,0,0,0,90
2222978_58042,2222978,58042,2477,2477,2012-07-21,Igor Khudobyak,UKR1,1,0,0,0,90
2222978_58043,2222978,58043,6993,6993,2012-07-21,Rustam Khudzhamov,UKR1,0,0,0,0,90
2222978_58051,2222978,58051,2477,61825,2012-07-21,Mykhaylo Kopolovets,UKR1,1,0,0,0,28
2222978_58150,2222978,58150,2477,55686,2012-07-21,Andriy Tkachuk,UKR1,0,0,0,0,90
2222978_58403,2222978,58403,6993,61825,2012-07-21,Denys Kozhanov,UKR1,0,0,0,0,83
2222978_58425,2222978,58425,2477,16247,2012-07-21,Igor Oshchypko,UKR1,0,0,0,0,90
2222978_59434,2222978,59434,6993,6414,2012-07-21,Artem Putivtsev,UKR1,1,0,0,0,90
2222978_73185,2222978,73185,2477,383,2012-07-21,Lucas Pérez,UKR1,1,0,0,0,90
2222978_89556,2222978,89556,6993,3690,2012-07-21,Vitaliy Fedotov,UKR1,0,0,2,0,90
2222978_92635,2222978,92635,6993,6993,2012-07-21,Oleksandr Mandzyuk,UKR1,0,0,0,0,7
2222978_94922,2222978,94922,6993,18303,2012-07-21,Bogdan Butko,UKR1,0,0,1,0,90
2222978_94926,2222978,94926,2477,3691,2012-07-21,Oleksandr Kasyan,UKR1,0,0,0,0,7
2222978_94931,2222978,94931,6993,6993,2012-07-21,Vitaliy Vitsenets,UKR1,1,0,0,0,90
2222978_97335,2222978,97335,2477,157,2012-07-21,Igor Plastun,UKR1,0,0,0,0,90
2224562_102043,2224562,102043,865,49702,2012-07-21,Sly,DK1,1,0,0,0,45
2224562_102045,2224562,102045,865,173,2012-07-21,Izunna Uzochukwu,DK1,1,0,0,0,86
2224562_109012,2224562,109012,2778,2778,2012-07-21,Ivan Runje,DK1,0,0,0,0,90
2224562_129085,2224562,129085,2778,1053,2012-07-21,Jores Okore,DK1,0,0,0,0,90
2224562_140446,2224562,140446,865,5817,2012-07-21,Rilwan Hassan,DK1,0,0,1,1,90
2224562_148369,2224562,148369,865,865,2012-07-21,Mads Pedersen,DK1,0,0,0,0,4
2224562_148374,2224562,148374,865,865,2012-07-21,Marco Larsen,DK1,0,0,0,0,45
2224562_15765,2224562,15765,865,865,2012-07-21,Tim Janssen,DK1,0,0,1,0,67
2224562_18097,2224562,18097,865,865,2012-07-21,Benjamin Kibebe,DK1,0,0,0,0,90
2224562_18224,2224562,18224,865,865,2012-07-21,Kolja Afriyie,DK1,1,0,0,0,90
2224562_20313,2224562,20313,865,678,2012-07-21,Jesper Juelsgaard,DK1,0,0,0,0,90
2224562_22499,2224562,22499,865,865,2012-07-21,Kristian Bach Bak,DK1,0,0,0,0,90
2224562_22513,2224562,22513,2778,2778,2012-07-21,Nicolai Stokholm,DK1,0,0,1,0,90
2224562_22860,2224562,22860,2778,678,2012-07-21,Jesper Hansen,DK1,0,0,0,0,90
2224562_22896,2224562,22896,2778,2778,2012-07-21,Kasper Lorentzen,DK1,0,0,0,0,30
2224562_22995,2224562,22995,865,5818,2012-07-21,Danny Olsen,DK1,0,0,0,1,90
2224562_23410,2224562,23410,2778,2778,2012-07-21,Sören Christensen,DK1,1,0,0,0,90
2224562_34357,2224562,34357,2778,2778,2012-07-21,Rawez Lawan,DK1,0,0,0,0,60
2224562_35959,2224562,35959,2778,2778,2012-07-21,Henrik Kildentoft,DK1,0,0,0,0,90
2224562_44567,2224562,44567,2778,2778,2012-07-21,Tobias Mikkelsen,DK1,0,0,0,0,90
2224562_44825,2224562,44825,2778,2778,2012-07-21,Andreas Laudrup,DK1,0,0,0,0,60
2224562_48805,2224562,48805,865,5724,2012-07-21,Mads Albaek,DK1,0,0,1,0,90
2224562_48870,2224562,48870,865,865,2012-07-21,Jonas Lössl,DK1,0,0,0,0,90
2224562_66638,2224562,66638,2778,498,2012-07-21,Mario Ticinovic,DK1,0,0,0,0,84
2224562_68826,2224562,68826,865,2414,2012-07-21,Jude Nworuh,DK1,0,0,0,0,23
2224562_76274,2224562,76274,2778,607,2012-07-21,Christian Gytkjaer,DK1,0,0,0,1,30
2224562_88239,2224562,88239,2778,19771,2012-07-21,Enoch Kofi Adu,DK1,0,0,0,0,90
2224562_89205,2224562,89205,2778,2778,2012-07-21,Mark Gundelach,DK1,0,0,0,0,6
2219794_110668,2219794,110668,498,3060,2012-07-22,Laurens De Bock,BESC,0,0,0,0,90
2219794_12518,2219794,12518,58,398,2012-07-22,Silvio Proto,BESC,0,0,0,0,90
2219794_129580,2219794,129580,498,520,2012-07-22,Alexander Corryn,BESC,0,0,0,0,12
2219794_129588,2219794,129588,58,1096,2012-07-22,Dennis Praet,BESC,0,0,1,0,61
2219794_12974,2219794,12974,498,498,2012-07-22,Killian Overmeire,BESC,0,0,0,0,90
2219794_13292,2219794,13292,498,968,2012-07-22,Benjamin De Ceulaer,BESC,0,0,0,1,45
2219794_14933,2219794,14933,58,58,2012-07-22,Milan Jovanovic,BESC,0,0,0,0,87
2219794_16947,2219794,16947,58,1003,2012-07-22,Marcin Wasilewski,BESC,0,0,0,0,90
2219794_187744,2219794,187744,498,498,2012-07-22,Ayanda Patosi,BESC,0,0,0,1,78
2219794_18807,2219794,18807,58,58,2012-07-22,Behrang Safari,BESC,0,0,0,0,90
2219794_21371,2219794,21371,498,498,2012-07-22,Jugoslav Lazic,BESC,0,0,0,0,90
2219794_26721,2219794,26721,58,6890,2012-07-22,Lucas Biglia,BESC,0,0,0,0,90
2219794_29894,2219794,29894,498,29228,2012-07-22,Georgios Galitsios,BESC,0,0,0,0,90
2219794_31776,2219794,31776,58,338,2012-07-22,Oleksandr Yakovenko,BESC,0,0,0,0,2
2219794_31952,2219794,31952,58,172,2012-07-22,Guillaume Gillet,BESC,0,0,1,0,90
2219794_39475,2219794,39475,58,58,2012-07-22,Sacha Kljestan,BESC,0,0,0,0,3
2219794_41128,2219794,41128,498,498,2012-07-22,Koen Persoons,BESC,0,0,0,0,90
2219794_43012,2219794,43012,498,5818,2012-07-22,Djiby Fall,BESC,0,0,0,0,10
2219794_44624,2219794,44624,58,1096,2012-07-22,Dieumerci Mbokani,BESC,1,0,1,0,90
2219794_49841,2219794,49841,498,29228,2012-07-22,Hamdi Harbaoui,BESC,0,0,0,0,90
2219794_52746,2219794,52746,498,1096,2012-07-22,Nill De Pauw,BESC,0,0,0,0,45
2219794_56821,2219794,56821,498,520,2012-07-22,Jérémy Taravel,BESC,0,0,0,0,90
2219794_59641,2219794,59641,58,132,2012-07-22,Denis Odoi,BESC,0,0,0,1,90
2219794_6666,2219794,6666,498,498,2012-07-22,Mijat Maric,BESC,0,0,0,0,90
2219794_73912,2219794,73912,58,601,2012-07-22,Kanu,BESC,0,0,0,1,88
2219794_7784,2219794,7784,498,498,2012-07-22,Ivan Leko,BESC,0,0,2,0,80
2219794_92904,2219794,92904,58,6,2012-07-22,Reynaldo,BESC,0,0,0,0,29
2219794_9593,2219794,9593,58,3508,2012-07-22,Olivier Deschacht,BESC,1,0,0,0,90
2222588_13121,2222588,13121,964,441,2012-07-22,Bruno Alves,RU1,1,0,0,0,90
2222588_15075,2222588,15075,4128,1083,2012-07-22,Aleksey Rebko,RU1,0,0,0,0,23
2222588_15117,2222588,15117,964,964,2012-07-22,Konstantin Zyryanov,RU1,0,0,0,0,20
2222588_15368,2222588,15368,964,964,2012-07-22,Vyacheslav Malafeev,RU1,0,0,0,0,90
2222588_15373,2222588,15373,964,964,2012-07-22,Sergey Semak,RU1,0,0,0,1,90
2222588_15381,2222588,15381,964,964,2012-07-22,Aleksandr Kerzhakov,RU1,0,0,2,0,90
2222588_15647,2222588,15647,964,40426,2012-07-22,Vladimir Bystrov,RU1,0,0,0,0,70
2222588_15650,2222588,15650,964,932,2012-07-22,Igor Denisov,RU1,0,0,0,0,90
2222588_15673,2222588,15673,4128,4128,2012-07-22,Vitaliy Grishin,RU1,0,0,0,0,58
2222588_193812,2222588,193812,4128,6993,2012-07-22,Sergiy Garashchenkov,RU1,0,0,0,0,22
2222588_194947,2222588,194947,964,11127,2012-07-22,Aleksey Evseev,RU1,0,0,0,0,1
2222588_19712,2222588,19712,964,964,2012-07-22,Aleksandar Lukovic,RU1,0,0,0,0,1
2222588_20587,2222588,20587,964,2861,2012-07-22,Nicolas Lombaerts,RU1,0,0,0,0,90
2222588_24237,2222588,24237,4128,4128,2012-07-22,Martin Jakubko,RU1,1,0,0,0,90
2222588_24429,2222588,24429,4128,4128,2012-07-22,Nikola Mijailovic,RU1,0,0,0,0,90
2222588_24994,2222588,24994,4128,3729,2012-07-22,Roman Gerus,RU1,0,0,0,0,90
2222588_25889,2222588,25889,4128,4128,2012-07-22,Ivan Cherenchikov,RU1,0,0,0,0,90
2222588_25918,2222588,25918,4128,4128,2012-07-22,Zahari Sirakov,RU1,0,0,0,0,90
2222588_40254,2222588,40254,964,964,2012-07-22,Viktor Faizulin,RU1,0,0,0,0,90
2222588_42812,2222588,42812,4128,123,2012-07-22,Konstantin Vassiljev,RU1,0,0,0,0,67
2222588_44136,2222588,44136,964,252,2012-07-22,Domenico Criscito,RU1,0,0,0,0,90
2222588_46687,2222588,46687,4128,3999,2012-07-22,Marko Blazic,RU1,0,0,0,0,32
2222588_48550,2222588,48550,964,232,2012-07-22,Roman Shirokov,RU1,0,0,0,1,90
2222588_48586,2222588,48586,4128,2700,2012-07-22,Dmitriy Belorukov,RU1,1,0,0,0,90
2222588_49676,2222588,49676,4128,41231,2012-07-22,Nikita Burmistrov,RU1,0,0,0,0,90
2222588_63252,2222588,63252,964,244,2012-07-22,Tomas Hubocan,RU1,0,0,0,0,90
2222588_65966,2222588,65966,4128,932,2012-07-22,Aleksandr Kolomeytsev,RU1,0,0,0,0,90
2222588_9786,2222588,9786,4128,4128,2012-07-22,Georgi Peev,RU1,0,0,0,0,68
2222589_110326,2222589,110326,2700,2700,2012-07-22,Jucilei,RU1,0,0,0,0,90
2222589_118074,2222589,118074,2439,206,2012-07-22,Marcos Ureña,RU1,0,0,0,0,3
2222589_15018,2222589,15018,2700,498,2012-07-22,João Carlos,RU1,0,0,0,0,90
2222589_15597,2222589,15597,2439,2439,2012-07-22,Artur Tlisov,RU1,0,0,0,0,90
2222589_15743,2222589,15743,2439,41201,2012-07-22,Vladislav Kulik,RU1,0,0,0,0,71
2222589_15796,2222589,15796,2439,968,2012-07-22,Igor Lolo,RU1,1,0,0,1,90
