game_lineups_id,date,game_id,player_id,club_id,player_name,type,position,number,team_captain
af67ffde1609f1de3674b38e8df71d36,2013-08-03,2320471,41369,25,Erik Jendrisek,starting_lineup,Centre-Forward,26,0
d12feb0446c00727fd5257da23511385,2013-08-03,2320471,45677,25,Julian Börner,starting_lineup,Centre-Back,13,0
7c9ad45822b52b9f106e961cbb3c0ca2,2013-08-03,2320471,45758,25,Michael Schulze,starting_lineup,Right-Back,33,0
c0ca3cc6628a5bcb66f1614878c1e598,2013-08-03,2320471,45760,25,Marco Stiepermann,substitutes,Second Striker,10,0
b669d0eb0dd844bb1c4b782160c18866,2013-08-03,2320471,52354,25,Alexander Bittroff,starting_lineup,Left-Back,15,0
367c06f5b438571acee792336c73b245,2013-08-03,2320471,52578,187,Kevin Nennhuber,starting_lineup,Centre-Back,4,0
1ce846bf630f2edc03b33997539f1d57,2013-08-03,2320471,54238,187,Steffen Puttkammer,substitutes,Centre-Back,8,0
ab354ce1ca148b08496de07846b5a8cb,2013-08-03,2320471,55659,187,Nico Hammann,starting_lineup,Right-Back,2,0
3441aadde89c6bc979b1516b9e523a42,2013-08-03,2320471,56510,25,André Fomitschow,substitutes,Left-Back,22,0
afe0197957f1faeffc90f078753a476c,2013-08-03,2320471,57704,187,Christopher Handke,starting_lineup,Centre-Back,3,0
00eab7021d30021602c3e7cadcf9f865,2013-08-03,2320471,76658,187,Fabio Viteritti,starting_lineup,Attacking Midfield,28,0
e60d2f09763c0cc99ecd590a8bea24fb,2013-08-03,2320471,81797,187,Danilo Dersewski,substitutes,Goalkeeper,30,0
23eacda0dbba9d098b0e108d5f48f0ed,2013-08-03,2320471,83287,25,Mateo Susic,substitutes,Right-Back,5,0
6e2e285b1c706b3df97a3f76b3f3b327,2013-08-03,2320471,83415,25,Christian Bickel,starting_lineup,Right Midfield,37,0
e4504638eb1671bffaa6e228fc323fb8,2013-08-03,2320471,145979,187,Tino Schmunck,starting_lineup,Right Midfield,21,0
9f7916c48a27594331ecbbf248102820,2013-08-03,2320471,151105,187,Nils Butzen,substitutes,Right-Back,16,0
ab2da4bde0ba828f28024fefa2245d6d,2013-08-03,2320471,171352,187,Morris Schröter,substitutes,Right Winger,22,0
c79ec457819bbc6992510ef992835eea,2013-08-02,2320472,342,72,Gábor Király,starting_lineup,Goalkeeper,1,1
5d92a40e67a1be0141f9ff756cbe0778,2013-08-02,2320472,1402,72,Benjamin Lauth,starting_lineup,Centre-Forward,11,0
10632111480e607499c014ef3dbc5f20,2013-08-02,2320472,1983,2036,Ingo Feistle,starting_lineup,Left-Back,2,0
75f99bad45f525ba5fb0027207c0f063,2013-08-02,2320472,4048,72,Moritz Volz,starting_lineup,Right-Back,2,0
2211f1f48cb26f4f55a09cde927b410c,2013-08-02,2320472,10514,2036,Dennis Malura,starting_lineup,Right-Back,4,0
59fcb1ad463ce902b6eaa854c97a30d1,2013-08-02,2320472,11061,2036,Alper Bagceci,substitutes,Right Midfield,20,0
4302aa1a09b442923798fc5c6aa719cb,2013-08-02,2320472,15530,2036,Bastian Heidenfelder,substitutes,Centre-Forward,17,0
d9469ca6a7d34dd7d3209176296a7ff9,2013-08-02,2320472,17644,72,Kai Bülow,starting_lineup,Centre-Back,4,0
9ff13523679efeb6b800cc4ba65ab5a2,2013-08-02,2320472,18068,2036,Robert Strauß,substitutes,Right-Back,29,0
81356e5414018484a65fc96958678d63,2013-08-02,2320472,18077,2036,Tim Göhlert,starting_lineup,Centre-Back,16,0
70c85a3ecf0b6c6d3c121b074eb20a11,2013-08-02,2320472,18684,2036,Marc Schnatterer,starting_lineup,Left Midfield,7,1
a0975e98c34c891d458ab9273e245e68,2013-08-02,2320472,24524,72,Grzegorz Wojtkowiak,substitutes,Left-Back,3,0
05d05d3886b9d71731a09803d9cfa498,2013-08-02,2320472,31469,72,Daniel Adlung,starting_lineup,Left Midfield,19,0
d21a07ba80a366b762685af91446648c,2013-08-02,2320472,32409,2036,Sven Sökler,starting_lineup,Attacking Midfield,10,0
40db31bdeeab4b212080cb4bc7ab6449,2013-08-02,2320472,32845,72,Moritz Stoppelkamp,starting_lineup,Right Winger,10,0
591b28976f0be72f0066f3ede63cfeb5,2013-08-02,2320472,37176,72,Rob Friend,substitutes,Centre-Forward,9,0
7663d3b30723bad033cce2a6081b0efd,2013-08-02,2320472,40109,2036,Rouven Sattelmaier,starting_lineup,Goalkeeper,34,0
2b54cecbb7f01439857784b3050691df,2013-08-02,2320472,44067,2036,Florian Krebs,substitutes,Centre-Back,15,0
8259dfc0c4465ae0476365a3abb2ebfc,2013-08-02,2320472,47168,72,Dominik Stahl,starting_lineup,Defensive Midfield,6,0
7454f5175530779180314f576fbedc9a,2013-08-02,2320472,47474,72,Marin Tomasov,substitutes,Right Winger,14,0
af3e1c4da9706fba4013c64716150246,2013-08-02,2320472,47942,2036,Patrick Mayer,substitutes,Centre-Forward,11,0
026ac6a909bf9583687d490aa76ca871,2013-08-02,2320472,48313,2036,Julius Reinhardt,starting_lineup,Central Midfield,6,0
3b341d425bb0583d51d0f9b627cbf2b1,2013-08-02,2320472,48968,2036,Mathias Wittek,starting_lineup,Centre-Back,5,0
8844f03b157b2d0412d4dc1b3bf47e96,2013-08-02,2320472,49669,2036,Marcel Titsch Rivero,substitutes,Central Midfield,26,0
ac639a3690f7269343d2dbcf9778b4e8,2013-08-02,2320472,49737,72,Yannick Stark,starting_lineup,Central Midfield,29,0
a46a6896e07cce36c9731209a96654df,2013-08-02,2320472,50199,72,Stephan Hain,substitutes,Centre-Forward,16,0
e052460860aed0b3974be0ff02f98dfe,2013-08-02,2320472,57842,72,Christopher Schindler,starting_lineup,Centre-Back,26,0
9a79303b843faacd405c34c40917371a,2013-08-02,2320472,72519,72,Bobby Wood,starting_lineup,Centre-Forward,23,0
6977f8076118a65ec57e10303c232701,2013-08-02,2320472,82289,72,Markus Schwabl,substitutes,Right-Back,35,0
67aeb4ba2bd89cfcfd0801dc97e702b5,2013-08-02,2320472,83694,72,Sebastian Hertner,starting_lineup,Left-Back,17,0
d4ed181a4025f0ae95fe98fdc5ba1e6e,2013-08-02,2320472,94598,72,Stefan Wannenwetsch,substitutes,Defensive Midfield,20,0
df64f760cc3bf59bb7a2bc5453cc4467,2013-08-02,2320472,112617,2036,Philip Heise,starting_lineup,Right Midfield,8,0
4c2cf12741548c911597d975a22fc53b,2013-08-02,2320472,135070,72,Michael Netolitzky,substitutes,Goalkeeper,22,0
